month,year,sector,area,brand,Sub Model,sub_segment,exclusion_reason,registrations
2023-03,2023,RH12 4,RH,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,PE19 5,PE,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,PE27 5,PE,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,PO38 3,PO,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,SW10 0,SW,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2023-03,2023,SW7,SW,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2023-03,2023,W14 8,W,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2023-03,2023,NN14 1,NN,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,HD8,HD,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-03,2023,HD9,HD,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,SW16 1,SW,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,LS13 1,LS,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,LS17 9,LS,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-03,2023,LS17 9,LS,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,LS18 5,LS,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,LE5,LE,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,BT27 5,BT,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-03,2023,L12 1,L,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,L18 8,L,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,ME17 1,ME,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,M11 2,M,Ferrari,Ferrari Daytona SP3,Hypercar,non_fit_product_or_hypercar,1
2023-03,2023,M20 2,M,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,LE14 2,LE,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,IP14 6,IP,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,BN45 7,BN,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2023-03,2023,TS7,TS,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,MK10 0,MK,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,59
2023-03,2023,MK15 8,MK,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,4
2023-03,2023,MK15 8,MK,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2023-03,2023,MK46 5,MK,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2023-03,2023,KT22 7,KT,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2023-03,2023,KT22 8,KT,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2023-03,2023,SA12 8,SA,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,SA8,SA,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,SO43 7,SO,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,NE3,NE,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2023-03,2023,DT11 0,DT,Maserati,Maserati MC Pura/MC20,Core Supercar,non_primary_brand,1
2023-03,2023,BT18 0,BT,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-03,2023,S17 3,S,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-03,2023,S21 4,S,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,SG3,SG,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,LN5,LN,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-03,2023,NG34 9,NG,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,DN15 0,DN,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2023-03,2023,NR25 6,NR,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,BS21 6,BS,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,NE23 7,NE,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,NE25 9,NE,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,NE18 0,NE,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,NE20 9,NE,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-03,2023,OX1,OX,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,OX2,OX,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-03,2023,BB9,BB,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,BH13 6,BH,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,BH14 8,BH,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,LD3,LD,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-03,2023,SY22 6,SY,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-03,2023,SY22 6,SY,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,PR2,PR,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-03,2023,IG3,IG,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,TS14 6,TS,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,KT20 6,KT,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,RH2,RH,Porsche,Porsche 911 Turbo,GT,non_primary_brand,2
2023-03,2023,RH6,RH,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2023-03,2023,TW11 8,TW,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,TW12 3,TW,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,TN39 3,TN,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-03,2023,S25 4,S,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,S81 8,S,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,TW20 0,TW,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2023-03,2023,YO17 8,YO,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,JE3,JE,Porsche,Porsche 911 GT3,Core Supercar,offshore_island_no_gb_drive_time,1
2023-03,2023,JE2,JE,Porsche,Porsche 911 Turbo,GT,offshore_island_no_gb_drive_time,1
2023-03,2023,M30 9,M,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2023-03,2023,TA7,TA,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,L30,L,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,L37 7,L,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2023-03,2023,TN15 6,TN,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2023-03,2023,S10 3,S,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,S10 4,S,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,S8 8,S,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-03,2023,B90,B,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,UB9,UB,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2023-03,2023,CB24 9,CB,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,DE15 0,DE,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-03,2023,DE65 6,DE,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-03,2023,BS35 1,BS,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,GL12 8,GL,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,LA23 1,LA,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,ML11 0,ML,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,NR15 2,NR,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-03,2023,NR9,NR,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,MK19 6,MK,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,NN7,NN,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,NN7,NN,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,OX11 7,OX,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,WV9,WV,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,SS9,SS,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2023-03,2023,SE1,SE,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,TW18 4,TW,Maserati,Maserati MC Pura/MC20,Core Supercar,non_primary_brand,1
2023-03,2023,TW19 7,TW,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,AL1,AL,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2023-03,2023,AL5,AL,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,WA8,WA,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2023-03,2023,ST20 0,ST,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,SK6,SK,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-03,2023,TS22 5,TS,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,B80 7,B,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,IP11 7,IP,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,IP13 6,IP,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2023-03,2023,GU15 2,GU,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2023-03,2023,GU16 6,GU,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,SA7,SA,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2023-03,2023,RH19 2,RH,Porsche,Porsche 911 Turbo,GT,non_primary_brand,2
2023-03,2023,EX6,EX,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,TQ13 0,TQ,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-03,2023,CO14 8,CO,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,SO16 0,SO,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2023-03,2023,CT10 3,CT,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,CF64 5,CF,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,ME19 4,ME,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2023-03,2023,NP4,NP,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2023-03,2023,E14 9,E,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,WA14 2,WA,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2023-03,2023,TN17 3,TN,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2023-03,2023,TN4,TN,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,WF2,WF,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,WF6,WF,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,E11 4,E,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,SW12 9,SW,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-03,2023,SW18 5,SW,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,WD17 4,WD,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,BN26 6,BN,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,TN5,TN,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2023-03,2023,AL9,AL,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2023-03,2023,RG31 7,RG,Porsche,Porsche 911 Turbo,GT,non_primary_brand,2
2023-03,2023,RG31 7,RG,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,L39 1,L,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2023-03,2023,LN8,LN,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-03,2023,OX18 1,OX,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2023-03,2023,SW1A 1,SW,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2023-03,2023,SW1X 7,SW,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,W1U 6,W,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2023-03,2023,W2 1,W,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,W2 3,W,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,W9 1,W,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,BA12 6,BA,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,SO21 2,SO,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,SL5,SL,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,SL6,SL,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2023-03,2023,GU21 4,GU,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,KT14 7,KT,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-03,2023,RG10 0,RG,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-03,2023,WV6,WV,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,LL12 8,LL,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,HP10 0,HP,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-03,2023,DY11 7,DY,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2023-03,2023,YO26 6,YO,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-04,2023,AB15 4,AB,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-04,2023,AB15 8,AB,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-04,2023,AB43 8,AB,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-04,2023,N20,N,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-04,2023,DN22 8,DN,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-04,2023,BS31 1,BS,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-04,2023,MK41 0,MK,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2023-04,2023,DA5,DA,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2023-04,2023,B76 1,B,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-04,2023,BB2,BB,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2023-04,2023,BB2,BB,Porsche,Porsche 911 Turbo,GT,non_primary_brand,3
2023-04,2023,NP22 3,NP,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-04,2023,DE55 2,DE,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-04,2023,BL3,BL,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-04,2023,BL6,BL,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-04,2023,CO9,CO,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-04,2023,NR8,NR,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-04,2023,BR5,BR,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-04,2023,BR6,BR,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2023-04,2023,B45 8,B,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-04,2023,HX2,HX,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-04,2023,NW1,NW,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2023-04,2023,NW6,NW,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-04,2023,WC2B 5,WC,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2023-04,2023,LE12 5,LE,Ferrari,Ferrari Daytona SP3,Hypercar,non_fit_product_or_hypercar,1
2023-04,2023,GL52 3,GL,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-04,2023,OX15 5,OX,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-04,2023,OX16 9,OX,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-04,2023,OX25 4,OX,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-04,2023,CW1,CW,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-04,2023,CW5,CW,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-04,2023,SK9,SK,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2023-04,2023,WA14 3,WA,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2023-04,2023,WA16 7,WA,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-04,2023,EH4,EH,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-04,2023,BT56 8,BT,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2023-04,2023,CV5,CV,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-04,2023,SK17 8,SK,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-04,2023,CT3,CT,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2023-04,2023,DY9,DY,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-04,2023,DD2,DD,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-04,2023,W4 5,W,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-04,2023,KA4,KA,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-04,2023,G64 3,G,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-04,2023,SG14 1,SG,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-04,2023,HU10 7,HU,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-04,2023,KT11 2,KT,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-04,2023,KT18 7,KT,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-04,2023,FY8,FY,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-04,2023,DA13 0,DA,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-04,2023,GU24 0,GU,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-04,2023,HG1,HG,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-04,2023,LS21 2,LS,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2023-04,2023,HA2,HA,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
