sector,area,brand,Model Group,Model,Sub Model,sub_segment,year,treatment_class,original_registrations,cleaned_registrations,redistributed_in
NG23 6,NG,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,2022,keep,1,1.0024834437086092,0.0024834437086092716
NG23 7,NG,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,2022,keep,1,1.0024834437086092,0.0024834437086092716
NG3,NG,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2024,keep,1,1.0025597269624573,0.002559726962457338
NG32 2,NG,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,2022,keep,1,1.0024834437086092,0.0024834437086092716
NG32 2,NG,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2024,keep,1,1.0025597269624573,0.002559726962457338
NG32 2,NG,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2025,keep,1,1.0,0.0
NG34 7,NG,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2023,keep,1,1.0018214936247722,0.0018214936247723129
NG5,NG,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2023,keep,2,2.0036429872495445,0.0036429872495446257
NG5,NG,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2024,keep,1,1.0025597269624573,0.002559726962457338
NG7,NG,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2022,dealer,2,2.0,0.0
NG7,NG,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2023,dealer,3,2.4000000000000004,0.0
NN13 7,NN,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2023,keep,1,1.0018214936247722,0.0018214936247723129
NN14 1,NN,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2023,keep,1,1.0018214936247722,0.0018214936247723129
NN14 1,NN,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2024,keep,2,2.0051194539249146,0.005119453924914676
NN14 4,NN,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,2022,keep,1,1.0024834437086092,0.0024834437086092716
NN4,NN,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,2022,keep,1,1.0024834437086092,0.0024834437086092716
NN7,NN,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2022,keep,3,3.0074503311258276,0.0074503311258278145
NN7,NN,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,2022,keep,2,2.0049668874172184,0.004966887417218543
NN7,NN,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2023,keep,3,3.0054644808743167,0.005464480874316939
NN7,NN,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,2023,keep,1,1.0018214936247722,0.0018214936247723129
NP16 6,NP,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2025,keep,1,1.0,0.0
NP16 7,NP,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,2022,keep,1,1.0024834437086092,0.0024834437086092716
NP18 1,NP,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2024,keep,1,1.0025597269624573,0.002559726962457338
NP20 1,NP,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2023,keep,1,1.0018214936247722,0.0018214936247723129
NR13 3,NR,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,2022,keep,1,1.0024834437086092,0.0024834437086092716
NR13 3,NR,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2023,keep,1,1.0018214936247722,0.0018214936247723129
NR13 3,NR,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2025,keep,1,1.0,0.0
NR13 4,NR,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2025,keep,1,1.0,0.0
NR2,NR,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2023,keep,1,1.0018214936247722,0.0018214936247723129
NR20 4,NR,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,2022,keep,1,1.0024834437086092,0.0024834437086092716
NR31 9,NR,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2024,keep,1,1.0025597269624573,0.002559726962457338
NR7,NR,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,2022,keep,1,1.0024834437086092,0.0024834437086092716
NW1,NW,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2023,keep,1,1.0018214936247722,0.0018214936247723129
NW10 6,NW,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2024,keep,2,2.0051194539249146,0.005119453924914676
NW11 8,NW,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,2022,keep,1,1.0024834437086092,0.0024834437086092716
NW11 8,NW,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2024,keep,1,1.0025597269624573,0.002559726962457338
NW2,NW,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2023,keep,3,3.0054644808743167,0.005464480874316939
NW3,NW,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2023,keep,2,2.0036429872495445,0.0036429872495446257
NW5,NW,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2024,keep,1,1.0025597269624573,0.002559726962457338
NW6,NW,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,2022,keep,1,1.0024834437086092,0.0024834437086092716
NW6,NW,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2023,keep,2,2.0036429872495445,0.0036429872495446257
NW7,NW,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2025,keep,1,1.0,0.0
NW8,NW,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2022,keep,2,2.0049668874172184,0.004966887417218543
NW8,NW,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2023,keep,1,1.0018214936247722,0.0018214936247723129
NW8,NW,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2024,keep,3,3.007679180887372,0.007679180887372013
NW8,NW,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2025,keep,3,3.0,0.0
OL11 5,OL,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,2022,keep,1,1.0024834437086092,0.0024834437086092716
OL11 5,OL,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2024,keep,1,1.0025597269624573,0.002559726962457338
OL15 0,OL,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2022,keep,1,1.0024834437086092,0.0024834437086092716
OL15 0,OL,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2023,keep,1,1.0018214936247722,0.0018214936247723129
OL3,OL,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2023,keep,1,1.0018214936247722,0.0018214936247723129
OX11 9,OX,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2023,keep,1,1.0018214936247722,0.0018214936247723129
OX13 5,OX,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2024,keep,1,1.0025597269624573,0.002559726962457338
OX17 1,OX,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2023,keep,1,1.0018214936247722,0.0018214936247723129
OX17 1,OX,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2024,keep,1,1.0025597269624573,0.002559726962457338
OX18 2,OX,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,2022,keep,1,1.0024834437086092,0.0024834437086092716
OX18 2,OX,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2023,keep,1,1.0018214936247722,0.0018214936247723129
OX18 4,OX,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2024,keep,1,1.0025597269624573,0.002559726962457338
OX18 4,OX,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2025,keep,1,1.0,0.0
OX2,OX,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,2022,keep,1,1.0024834437086092,0.0024834437086092716
OX2,OX,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2025,keep,1,1.0,0.0
OX33 1,OX,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2025,keep,1,1.0,0.0
OX7,OX,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2022,keep,1,1.0024834437086092,0.0024834437086092716
OX7,OX,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2025,keep,1,1.0,0.0
PA11 3,PA,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2022,keep,1,1.0024834437086092,0.0024834437086092716
PA11 3,PA,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,2022,keep,1,1.0024834437086092,0.0024834437086092716
PA11 3,PA,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2024,keep,1,1.0025597269624573,0.002559726962457338
PA13 4,PA,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2022,keep,1,1.0024834437086092,0.0024834437086092716
PA13 4,PA,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2024,keep,1,1.0025597269624573,0.002559726962457338
PA4,PA,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2022,dealer,2,2.0,0.0
PA4,PA,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2023,dealer,2,2.0,0.0
PA4,PA,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2025,dealer,1,1.0,0.0
PE11 3,PE,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2024,keep,1,1.0025597269624573,0.002559726962457338
PE14 7,PE,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2024,keep,1,1.0025597269624573,0.002559726962457338
PE28 9,PE,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2023,keep,1,1.0018214936247722,0.0018214936247723129
PE28 9,PE,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2024,keep,1,1.0025597269624573,0.002559726962457338
PE29 2,PE,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,2022,keep,1,1.0024834437086092,0.0024834437086092716
PE29 2,PE,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2023,keep,1,1.0018214936247722,0.0018214936247723129
PE6,PE,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2025,keep,1,1.0,0.0
PE8,PE,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,2023,keep,1,1.0018214936247722,0.0018214936247723129
PE8,PE,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2024,keep,1,1.0025597269624573,0.002559726962457338
PE9,PE,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,2023,keep,1,1.0018214936247722,0.0018214936247723129
PH3,PH,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2023,keep,1,1.0018214936247722,0.0018214936247723129
PH3,PH,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2025,keep,2,2.0,0.0
PL12 6,PL,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2023,keep,1,1.0018214936247722,0.0018214936247723129
PL14 4,PL,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,2022,keep,1,1.0024834437086092,0.0024834437086092716
PL28 8,PL,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2024,keep,1,1.0025597269624573,0.002559726962457338
PL30 3,PL,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2024,keep,2,2.0051194539249146,0.005119453924914676
PO1,PO,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2023,keep,1,1.0018214936247722,0.0018214936247723129
PO1,PO,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2024,keep,1,1.0025597269624573,0.002559726962457338
PO14 2,PO,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2025,keep,1,1.0,0.0
PO20 3,PO,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,2022,keep,1,1.0024834437086092,0.0024834437086092716
PO38 3,PO,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2023,keep,1,1.0018214936247722,0.0018214936247723129
PR2,PR,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2022,keep,1,1.0024834437086092,0.0024834437086092716
PR2,PR,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2024,keep,1,1.0025597269624573,0.002559726962457338
PR26 7,PR,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2023,keep,1,1.0018214936247722,0.0018214936247723129
PR4,PR,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2024,keep,1,1.0025597269624573,0.002559726962457338
PR5,PR,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2023,keep,2,2.0036429872495445,0.0036429872495446257
PR6,PR,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2022,keep,1,1.0024834437086092,0.0024834437086092716
PR6,PR,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,2022,keep,1,1.0024834437086092,0.0024834437086092716
PR6,PR,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2023,keep,1,1.0018214936247722,0.0018214936247723129
PR7,PR,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2024,keep,1,1.0025597269624573,0.002559726962457338
PR8,PR,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,2022,keep,2,2.0049668874172184,0.004966887417218543
PR8,PR,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2023,keep,1,1.0018214936247722,0.0018214936247723129
PR8,PR,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2024,keep,1,1.0025597269624573,0.002559726962457338
RG10 0,RG,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2024,keep,1,1.0025597269624573,0.002559726962457338
RG10 8,RG,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,2022,keep,1,1.0024834437086092,0.0024834437086092716
RG10 8,RG,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2025,keep,1,1.0,0.0
RG19 4,RG,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2024,keep,1,1.0025597269624573,0.002559726962457338
RG25 2,RG,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2023,keep,1,1.0018214936247722,0.0018214936247723129
RG27 0,RG,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2023,keep,1,1.0018214936247722,0.0018214936247723129
RG27 0,RG,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2024,keep,1,1.0025597269624573,0.002559726962457338
RG27 9,RG,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,2022,keep,1,1.0024834437086092,0.0024834437086092716
RG28 7,RG,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,2023,keep,1,1.0018214936247722,0.0018214936247723129
RG29 1,RG,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,2022,keep,1,1.0024834437086092,0.0024834437086092716
RG31 7,RG,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2024,keep,1,1.0025597269624573,0.002559726962457338
RG40 3,RG,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,2022,keep,1,1.0024834437086092,0.0024834437086092716
RG40 4,RG,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2024,keep,1,1.0025597269624573,0.002559726962457338
RG41 4,RG,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,2022,keep,1,1.0024834437086092,0.0024834437086092716
RG42 3,RG,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,2022,keep,1,1.0024834437086092,0.0024834437086092716
RG42 4,RG,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2025,keep,1,1.0,0.0
RG42 5,RG,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2025,keep,1,1.0,0.0
RG6,RG,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2023,keep,1,1.0018214936247722,0.0018214936247723129
RG9,RG,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,2022,keep,2,2.0049668874172184,0.004966887417218543
RG9,RG,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2023,keep,2,2.0036429872495445,0.0036429872495446257
RG9,RG,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2024,keep,1,1.0025597269624573,0.002559726962457338
RH1,RH,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2024,keep,1,1.0025597269624573,0.002559726962457338
RH12 3,RH,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,2022,keep,1,1.0024834437086092,0.0024834437086092716
RH13 0,RH,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,2023,keep,1,1.0018214936247722,0.0018214936247723129
RH13 8,RH,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2022,keep,1,1.0024834437086092,0.0024834437086092716
RH13 8,RH,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2023,keep,1,1.0018214936247722,0.0018214936247723129
RH14 9,RH,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2022,keep,1,1.0024834437086092,0.0024834437086092716
RH16 4,RH,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2022,keep,1,1.0024834437086092,0.0024834437086092716
RH16 4,RH,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2023,keep,1,1.0018214936247722,0.0018214936247723129
RH17 5,RH,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,2022,keep,1,1.0024834437086092,0.0024834437086092716
RH17 7,RH,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,2023,keep,1,1.0018214936247722,0.0018214936247723129
RH18 5,RH,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2023,keep,1,1.0018214936247722,0.0018214936247723129
RH18 5,RH,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2024,keep,1,1.0025597269624573,0.002559726962457338
RH4,RH,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2023,keep,1,1.0018214936247722,0.0018214936247723129
RM11 3,RM,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2024,keep,1,1.0025597269624573,0.002559726962457338
S10 3,S,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2022,keep,1,1.0024834437086092,0.0024834437086092716
S11 9,S,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2022,keep,1,1.0024834437086092,0.0024834437086092716
S11 9,S,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2024,keep,1,1.0025597269624573,0.002559726962457338
S12 3,S,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2024,keep,1,1.0025597269624573,0.002559726962457338
S17 3,S,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2024,keep,1,1.0025597269624573,0.002559726962457338
S17 4,S,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2023,keep,1,1.0018214936247722,0.0018214936247723129
S21 4,S,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,2022,keep,1,1.0024834437086092,0.0024834437086092716
S32 1,S,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2023,keep,1,1.0018214936247722,0.0018214936247723129
S32 1,S,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2024,keep,1,1.0025597269624573,0.002559726962457338
S35 0,S,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2022,keep,1,1.0024834437086092,0.0024834437086092716
S35 0,S,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2023,keep,1,1.0018214936247722,0.0018214936247723129
S41 9,S,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2025,keep,1,1.0,0.0
S42 7,S,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,2022,keep,1,1.0024834437086092,0.0024834437086092716
S45 0,S,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2022,keep,1,1.0024834437086092,0.0024834437086092716
S45 0,S,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,2023,keep,1,1.0018214936247722,0.0018214936247723129
S45 0,S,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2024,keep,1,1.0025597269624573,0.002559726962457338
S45 0,S,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2025,keep,1,1.0,0.0
S45 8,S,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,2022,keep,1,1.0024834437086092,0.0024834437086092716
S60 3,S,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2023,keep,1,1.0018214936247722,0.0018214936247723129
S64 9,S,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2022,keep,1,1.0024834437086092,0.0024834437086092716
S66 1,S,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,2022,keep,1,1.0024834437086092,0.0024834437086092716
S72,S,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2023,keep,1,1.0018214936247722,0.0018214936247723129
S72 9,S,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2025,keep,1,1.0,0.0
S81 8,S,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,2022,keep,1,1.0024834437086092,0.0024834437086092716
SA11 1,SA,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2025,keep,1,1.0,0.0
SA14 6,SA,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2022,keep,1,1.0024834437086092,0.0024834437086092716
SA15 4,SA,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2022,keep,1,1.0024834437086092,0.0024834437086092716
SA15 4,SA,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2024,keep,1,1.0025597269624573,0.002559726962457338
SA2,SA,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,2022,keep,1,1.0024834437086092,0.0024834437086092716
SA2,SA,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2025,keep,1,1.0,0.0
SE1,SE,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,2022,keep,1,1.0024834437086092,0.0024834437086092716
SE1,SE,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2023,keep,2,2.0036429872495445,0.0036429872495446257
SE1,SE,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,2023,keep,1,1.0018214936247722,0.0018214936247723129
SE1,SE,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2024,keep,2,2.0051194539249146,0.005119453924914676
SE11 4,SE,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2023,keep,1,1.0018214936247722,0.0018214936247723129
SE12 8,SE,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2023,keep,1,1.0018214936247722,0.0018214936247723129
SE12 8,SE,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2024,keep,1,1.0025597269624573,0.002559726962457338
SE16 5,SE,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,2022,keep,1,1.0024834437086092,0.0024834437086092716
SE18 6,SE,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2022,keep,1,1.0024834437086092,0.0024834437086092716
SE3,SE,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2022,keep,1,1.0024834437086092,0.0024834437086092716
SG11 1,SG,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2023,keep,1,1.0018214936247722,0.0018214936247723129
SG12 0,SG,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2023,keep,2,2.0036429872495445,0.0036429872495446257
SG12 0,SG,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2024,keep,1,1.0025597269624573,0.002559726962457338
SG13 8,SG,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2023,keep,1,1.0018214936247722,0.0018214936247723129
SG13 8,SG,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2024,keep,1,1.0025597269624573,0.002559726962457338
SG18 8,SG,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2024,keep,1,1.0025597269624573,0.002559726962457338
SG19 3,SG,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2023,keep,1,1.0018214936247722,0.0018214936247723129
SG4,SG,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2025,keep,1,1.0,0.0
SG5,SG,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2022,keep,1,1.0024834437086092,0.0024834437086092716
SG9,SG,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2025,keep,1,1.0,0.0
SK10 4,SK,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2022,keep,1,1.0024834437086092,0.0024834437086092716
SK10 4,SK,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,2022,keep,1,1.0024834437086092,0.0024834437086092716
SK10 4,SK,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2023,keep,1,1.0018214936247722,0.0018214936247723129
SK10 4,SK,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2024,keep,1,1.0025597269624573,0.002559726962457338
SK11 9,SK,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2022,keep,1,1.0024834437086092,0.0024834437086092716
SK11 9,SK,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2023,keep,1,1.0018214936247722,0.0018214936247723129
SK11 9,SK,Ferrari,Ferrari,Ferrari 296,Ferrari 296,Core Supercar,2024,keep,2,2.0051194539249146,0.005119453924914676
