month,year,sector,area,brand,Model Group,Model,Sub Model,sub_segment,treatment_class,original_registrations,cleaned_registrations
2022-03,2022,N7 7,N,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,1,1.1587301587301586
2022-03,2022,SW1X 0,SW,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,keep,1,1.0004555808656037
2022-03,2022,SW1X 0,SW,Rolls-Royce,BMW: Rolls-Royce Cullinan,Rolls-Royce Cullinan,Rolls-Royce Cullinan,SUV,keep,1,1.0076628352490422
2022-03,2022,SW7,SW,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0114782608695652
2022-03,2022,SW7,SW,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,keep,1,1.0004555808656037
2022-03,2022,SW7,SW,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,dealer,14,2.7999999999999994
2022-03,2022,SW7,SW,Ferrari,Ferrari,Ferrari SF90 Stradale,Ferrari SF90 Stradale,Upper Supercar,dealer,1,0.8000000000000002
2022-03,2022,SW7,SW,Lamborghini,Volkswagen: Lamborghini,Lamborghini Huracan,Lamborghini Huracan,Core Supercar,dealer,1,0.19999999999999998
2022-03,2022,SW7,SW,Lamborghini,Volkswagen: Lamborghini,Lamborghini Huracan,Lamborghini Huracan,Core Supercar,dealer,4,0.7999999999999999
2022-03,2022,W11 2,W,Aston Martin,Aston Martin: DB-Series,Aston Martin DB11/DB12,Aston Martin DB11,GT,keep,1,1.0
2022-03,2022,W11 2,W,Ferrari,Ferrari,Ferrari SF90 Stradale,Ferrari SF90 Stradale,Upper Supercar,keep,1,1.0081967213114753
2022-03,2022,W11 3,W,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,keep,1,1.0
2022-03,2022,W11 4,W,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 720S,Core Supercar,keep,1,1.0
2022-03,2022,NN14 1,NN,Aston Martin,Aston Martin: DB-Series,Aston Martin DB11/DB12,Aston Martin DB11,GT,keep,2,2.0
2022-03,2022,NN15 6,NN,Aston Martin,Aston Martin: DB-Series,Aston Martin DBS,Aston Martin DBS,Upper GT,keep,1,1.0
2022-03,2022,HU7,HU,Aston Martin,Aston Martin: DB-Series,Aston Martin DB11/DB12,Aston Martin DB11,GT,keep,1,1.0
2022-03,2022,KT2,KT,Ferrari,Ferrari,Ferrari 812,Ferrari 812,Upper GT,keep,1,1.0
2022-03,2022,KT2,KT,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GTC,GT,keep,1,1.0004555808656037
2022-03,2022,BD19 4,BD,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,keep,1,1.0
2022-03,2022,BD19 6,BD,Ferrari,Ferrari,Ferrari SF90 Stradale,Ferrari SF90 Stradale,Upper Supercar,keep,1,1.0081967213114753
2022-03,2022,WF12 0,WF,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,keep,1,1.0004555808656037
2022-03,2022,SW4,SW,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,keep,1,1.0004555808656037
2022-03,2022,SW4,SW,Ferrari,Ferrari,Ferrari 812,Ferrari 812,Upper GT,keep,1,1.0
2022-03,2022,LA2,LA,Rolls-Royce,BMW: Rolls-Royce Cullinan,Rolls-Royce Cullinan,Rolls-Royce Cullinan,SUV,keep,2,2.0153256704980844
2022-03,2022,LA4,LA,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GTC,GT,keep,2,2.0009111617312074
2022-03,2022,LS1,LS,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0114782608695652
2022-03,2022,LS12 2,LS,Aston Martin,Aston Martin: DB-Series,Aston Martin DB11/DB12,Aston Martin DB11,GT,keep,1,1.0
2022-03,2022,LS12 6,LS,Aston Martin,Aston Martin: DB-Series,Aston Martin DB11/DB12,Aston Martin DB11,GT,dealer,1,0.5
2022-03,2022,LS12 6,LS,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,dealer,3,0.5999999999999998
2022-03,2022,LS12 6,LS,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,dealer,1,0.8000000000000002
2022-03,2022,LS12 6,LS,Aston Martin,Aston Martin: DB-Series,Aston Martin DBS,Aston Martin DBS,Upper GT,dealer,1,0.8000000000000002
2022-03,2022,LS15 4,LS,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,keep,1,1.0024834437086092
2022-03,2022,LS16 8,LS,Ferrari,Ferrari,Ferrari 812,Ferrari 812,Upper GT,keep,1,1.0
2022-03,2022,LS19 6,LS,Ferrari,Ferrari,Ferrari Portofino,Ferrari Portofino,GT,keep,1,1.0084925690021231
2022-03,2022,LS20 8,LS,Aston Martin,Aston Martin: DB-Series,Aston Martin DB11/DB12,Aston Martin DB11,GT,keep,1,1.0
2022-03,2022,LS21 1,LS,Ferrari,Ferrari,Ferrari 812,Ferrari 812,Upper GT,keep,1,1.0
2022-03,2022,LS28 8,LS,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,keep,1,1.0
2022-03,2022,WF3,WF,Ferrari,Ferrari,Ferrari SF90 Stradale,Ferrari SF90 Stradale,Upper Supercar,keep,1,1.0081967213114753
2022-03,2022,LE4,LE,Ferrari,Ferrari,Ferrari 812,Ferrari 812,Upper GT,keep,1,1.0
2022-03,2022,LE5,LE,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0114782608695652
2022-03,2022,LE5,LE,Ferrari,Ferrari,Ferrari SF90 Stradale,Ferrari SF90 Stradale,Upper Supercar,keep,1,1.0081967213114753
2022-03,2022,WS15 3,WS,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,keep,1,1.0004555808656037
2022-03,2022,BT67 0,BT,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,keep,1,1.0024834437086092
2022-03,2022,L12 7,L,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0114782608695652
2022-03,2022,L17 6,L,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,keep,1,1.0004555808656037
2022-03,2022,L17 6,L,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0114782608695652
2022-03,2022,L19 0,L,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0114782608695652
2022-03,2022,LU1,LU,Rolls-Royce,BMW: Rolls-Royce Cullinan,Rolls-Royce Cullinan,Rolls-Royce Cullinan,SUV,keep,1,1.0076628352490422
2022-03,2022,ME16 9,ME,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0114782608695652
2022-03,2022,ME17 1,ME,Rolls-Royce,BMW: Rolls-Royce Cullinan,Rolls-Royce Cullinan,Rolls-Royce Cullinan,SUV,keep,1,1.0076628352490422
2022-03,2022,ME17 4,ME,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,keep,1,1.0024834437086092
2022-03,2022,CM0,CM,Aston Martin,Aston Martin: DB-Series,Aston Martin DBS,Aston Martin DBS,Upper GT,keep,1,1.0
2022-03,2022,M11 2,M,Ferrari,Ferrari,Ferrari SF90 Stradale,Ferrari SF90 Stradale,Upper Supercar,keep,1,1.0081967213114753
2022-03,2022,M20 6,M,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,keep,1,1.0
2022-03,2022,ME3,ME,Ferrari,Ferrari,Ferrari 812,Ferrari 812,Upper GT,keep,1,1.0
2022-03,2022,SW19 4,SW,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0114782608695652
2022-03,2022,IP14 5,IP,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,keep,1,1.0004555808656037
2022-03,2022,RH17 5,RH,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,keep,1,1.0024834437086092
2022-03,2022,TS7,TS,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,keep,1,1.0024834437086092
2022-03,2022,MK1,MK,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,keep,1,1.0
2022-03,2022,MK10 7,MK,Aston Martin,Aston Martin: DB-Series,Aston Martin DB11/DB12,Aston Martin DB11,GT,keep,1,1.0
2022-03,2022,MK14 5,MK,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,finance,1,0.35
2022-03,2022,MK15 8,MK,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,1,1.1587301587301586
2022-03,2022,MK15 8,MK,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,keep,1,1.0004555808656037
2022-03,2022,MK15 8,MK,Rolls-Royce,BMW: Rolls-Royce Cullinan,Rolls-Royce Cullinan,Rolls-Royce Cullinan,SUV,keep,1,1.0076628352490422
2022-03,2022,MK16 9,MK,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,dealer,1,0.5
2022-03,2022,MK19 7,MK,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,1,1.1587301587301586
2022-03,2022,MK4,MK,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,1,1.1587301587301586
2022-03,2022,KT22 9,KT,Ferrari,Ferrari,Ferrari 812,Ferrari 812,Upper GT,keep,1,1.0
2022-03,2022,NG23 5,NG,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,keep,1,1.0
2022-03,2022,NG23 6,NG,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,keep,1,1.0024834437086092
2022-03,2022,NG23 7,NG,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,keep,1,1.0024834437086092
2022-03,2022,NE6,NE,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,1,1.1587301587301586
2022-03,2022,ST7,ST,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0114782608695652
2022-03,2022,E16,E,Rolls-Royce,BMW: Rolls-Royce Cullinan,Rolls-Royce Cullinan,Rolls-Royce Cullinan,SUV,keep,1,1.0076628352490422
2022-03,2022,NP10 8,NP,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,keep,1,1.0
2022-03,2022,BT36 4,BT,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GTC,GT,keep,1,1.0004555808656037
2022-03,2022,KA25 7,KA,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0114782608695652
2022-03,2022,DT10 1,DT,Ferrari,Ferrari,Ferrari Roma,Ferrari Roma,GT,keep,1,1.0084925690021231
2022-03,2022,DT11 7,DT,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,keep,1,1.0
2022-03,2022,SP7,SP,Rolls-Royce,BMW: Rolls-Royce Cullinan,Rolls-Royce Cullinan,Rolls-Royce Cullinan,SUV,keep,1,1.0076628352490422
2022-03,2022,S45 8,S,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,keep,1,1.0024834437086092
2022-03,2022,DN36 4,DN,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,keep,1,1.0004555808656037
2022-03,2022,DN37 0,DN,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,keep,1,1.0004555808656037
2022-03,2022,SG4,SG,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GTC,GT,keep,1,1.0004555808656037
2022-03,2022,SG7,SG,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,keep,1,1.0
2022-03,2022,DN9,DN,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,keep,1,1.0
2022-03,2022,NR29 5,NR,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,keep,1,1.0
2022-03,2022,BS25 5,BS,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,keep,1,1.0024834437086092
2022-03,2022,NE25 9,NE,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,keep,1,1.0004555808656037
2022-03,2022,NE28 9,NE,Aston Martin,Aston Martin: DB-Series,Aston Martin DB11/DB12,Aston Martin DB11,GT,dealer,1,0.8
2022-03,2022,NE28 9,NE,Aston Martin,Aston Martin: DB-Series,Aston Martin DB11/DB12,Aston Martin DB11,GT,dealer,1,0.8
2022-03,2022,DE73 8,DE,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,keep,1,1.0
2022-03,2022,NN1,NN,Lamborghini,Volkswagen: Lamborghini,Lamborghini Huracan,Lamborghini Huracan,Core Supercar,keep,1,1.1818181818181819
2022-03,2022,NE20 9,NE,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,keep,1,1.0024834437086092
2022-03,2022,NE20 9,NE,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0114782608695652
2022-03,2022,NG7,NG,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,dealer,1,0.5
2022-03,2022,NG7,NG,Ferrari,Ferrari,Ferrari Roma,Ferrari Roma,GT,dealer,1,0.8000000000000002
2022-03,2022,M35 9,M,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,1,1.1587301587301586
2022-03,2022,BB9,BB,Rolls-Royce,BMW: Rolls-Royce Cullinan,Rolls-Royce Cullinan,Rolls-Royce Cullinan,SUV,keep,1,1.0076628352490422
2022-03,2022,PH2,PH,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0114782608695652
2022-03,2022,BH13 7,BH,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0114782608695652
2022-03,2022,BH14 0,BH,Aston Martin,Aston Martin: DB-Series,Aston Martin DB11/DB12,Aston Martin DB11,GT,keep,1,1.0
2022-03,2022,BH14 8,BH,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GTC,GT,keep,1,1.0004555808656037
2022-03,2022,PO4,PO,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0114782608695652
2022-03,2022,RG1,RG,Lamborghini,Volkswagen: Lamborghini,Lamborghini Huracan,Lamborghini Huracan,Core Supercar,keep,1,1.1818181818181819
2022-03,2022,RG4,RG,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 720S,Core Supercar,keep,1,1.0
2022-03,2022,E11 2,E,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GTC,GT,keep,1,1.0004555808656037
2022-03,2022,IG1,IG,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GTC,GT,keep,1,1.0004555808656037
2022-03,2022,TS14 6,TS,Ferrari,Ferrari,Ferrari SF90 Stradale,Ferrari SF90 Stradale,Upper Supercar,keep,1,1.0081967213114753
2022-03,2022,TS14 6,TS,Ferrari,Ferrari,Ferrari Roma,Ferrari Roma,GT,keep,1,1.0084925690021231
2022-03,2022,TS14 8,TS,McLaren,McLaren: Ultimate/Super Srs,McLaren GT,McLaren GT,GT,keep,1,1.0
2022-03,2022,KT20 6,KT,Ferrari,Ferrari,Ferrari SF90 Stradale,Ferrari SF90 Stradale,Upper Supercar,keep,1,1.0081967213114753
2022-03,2022,KT20 6,KT,Rolls-Royce,BMW: Rolls-Royce Cullinan,Rolls-Royce Cullinan,Rolls-Royce Cullinan,SUV,keep,1,1.0076628352490422
2022-03,2022,RH2,RH,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,keep,1,1.0004555808656037
2022-03,2022,RH6,RH,Aston Martin,Aston Martin: DB-Series,Aston Martin DB11/DB12,Aston Martin DB11,GT,keep,1,1.0
2022-03,2022,PA4,PA,Ferrari,Ferrari,Ferrari Roma,Ferrari Roma,GT,dealer,1,1.0
2022-03,2022,BB12 7,BB,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,keep,1,1.0024834437086092
2022-03,2022,DL10 6,DL,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,keep,1,1.0004555808656037
2022-03,2022,OL12 9,OL,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 720S,Core Supercar,keep,1,1.0
2022-03,2022,OL15 0,OL,Ferrari,Ferrari,Ferrari SF90 Stradale,Ferrari SF90 Stradale,Upper Supercar,keep,1,1.0081967213114753
2022-03,2022,BB4,BB,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0114782608695652
2022-03,2022,CV23 0,CV,Ferrari,Ferrari,Ferrari Roma,Ferrari Roma,GT,keep,1,1.0084925690021231
2022-03,2022,KT16 9,KT,Rolls-Royce,BMW: Rolls-Royce Cullinan,Rolls-Royce Cullinan,Rolls-Royce Cullinan,SUV,keep,1,1.0076628352490422
2022-03,2022,TW20 0,TW,Ferrari,Ferrari,Ferrari Roma,Ferrari Roma,GT,dealer,1,0.8
2022-03,2022,TW20 0,TW,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,keep,1,1.0004555808656037
2022-03,2022,TW20 8,TW,Rolls-Royce,BMW: Rolls-Royce Cullinan,Rolls-Royce Cullinan,Rolls-Royce Cullinan,SUV,keep,1,1.0076628352490422
2022-03,2022,NG11 6,NG,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0114782608695652
2022-03,2022,NG12 5,NG,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,keep,1,1.0024834437086092
2022-03,2022,GU11,GU,Aston Martin,Aston Martin: DB-Series,Aston Martin DB11/DB12,Aston Martin DB11,GT,keep,2,2.0
2022-03,2022,M28 2,M,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0114782608695652
2022-03,2022,TA9,TA,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,keep,1,1.0004555808656037
2022-03,2022,L37 7,L,Aston Martin,Aston Martin: DB-Series,Aston Martin DBS,Aston Martin DBS,Upper GT,keep,1,1.0
2022-03,2022,PR8,PR,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,keep,1,1.0
2022-03,2022,PR8,PR,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,keep,1,1.0024834437086092
2022-03,2022,TN13 2,TN,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,dealer,1,0.5
2022-03,2022,TN15 6,TN,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,keep,1,1.0024834437086092
2022-03,2022,S10 3,S,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,keep,1,1.0004555808656037
2022-03,2022,SY10 7,SY,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GTC,GT,keep,1,1.0004555808656037
2022-03,2022,SY3,SY,Aston Martin,Aston Martin: DB-Series,Aston Martin DBS,Aston Martin DBS,Upper GT,keep,1,1.0
2022-03,2022,TF11 8,TF,Ferrari,Ferrari,Ferrari Roma,Ferrari Roma,GT,keep,1,1.0084925690021231
2022-03,2022,SL1,SL,Ferrari,Ferrari,Ferrari Roma,Ferrari Roma,GT,finance,2,0.9333333333333333
2022-03,2022,B90,B,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,dealer,1,1.0
2022-03,2022,B91 1,B,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0114782608695652
2022-03,2022,B92 0,B,Aston Martin,Aston Martin: DB-Series,Aston Martin DBS,Aston Martin DBS,Upper GT,dealer,1,1.0
2022-03,2022,B92 0,B,Aston Martin,Aston Martin: DB-Series,Aston Martin DB11/DB12,Aston Martin DB11,GT,dealer,2,1.6000000000000003
2022-03,2022,KA10 6,KA,McLaren,McLaren: Ultimate/Super Srs,McLaren GT,McLaren GT,GT,keep,1,1.0
2022-03,2022,CB21 5,CB,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GTC,GT,keep,1,1.0004555808656037
2022-03,2022,DE11 7,DE,Ferrari,Ferrari,Ferrari Portofino,Ferrari Portofino,GT,keep,1,1.0084925690021231
2022-03,2022,DE15 0,DE,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,keep,1,1.0024834437086092
2022-03,2022,DE15 0,DE,Aston Martin,Aston Martin: DB-Series,Aston Martin DBS,Aston Martin DBS,Upper GT,keep,1,1.0
2022-03,2022,DE73 7,DE,Ferrari,Ferrari,Ferrari Portofino,Ferrari Portofino,GT,keep,1,1.0084925690021231
2022-03,2022,BS10 7,BS,Aston Martin,Aston Martin: DB-Series,Aston Martin DB11/DB12,Aston Martin DB11,GT,dealer,1,0.8
2022-03,2022,BS10 7,BS,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,dealer,1,1.0
2022-03,2022,BS10 7,BS,Aston Martin,Aston Martin: DB-Series,Aston Martin DBS,Aston Martin DBS,Upper GT,dealer,1,0.8000000000000002
2022-03,2022,BS10 7,BS,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,dealer,1,0.8
2022-03,2022,BS30 6,BS,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,keep,1,1.0024834437086092
2022-03,2022,GL12 8,GL,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0114782608695652
2022-03,2022,TQ7,TQ,Lamborghini,Volkswagen: Lamborghini,Lamborghini Huracan,Lamborghini Huracan,Core Supercar,keep,1,1.1818181818181819
2022-03,2022,NG32 2,NG,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,keep,1,1.0024834437086092
2022-03,2022,LA17 7,LA,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,keep,1,1.0
2022-03,2022,G71 8,G,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0114782608695652
2022-03,2022,G71 8,G,Rolls-Royce,BMW: Rolls-Royce Cullinan,Rolls-Royce Cullinan,Rolls-Royce Cullinan,SUV,keep,1,1.0076628352490422
2022-03,2022,G75 0,G,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,keep,1,1.0024834437086092
2022-03,2022,ML3,ML,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,dealer,1,0.8
2022-03,2022,ML3,ML,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,1,1.1587301587301586
2022-03,2022,ML3,ML,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,dealer,1,0.5
2022-03,2022,ML3,ML,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 720S,Core Supercar,dealer,1,0.19999999999999996
2022-03,2022,ML3,ML,McLaren,McLaren: Ultimate/Super Srs,McLaren GT,McLaren GT,GT,dealer,1,0.8000000000000002
2022-03,2022,NN7,NN,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GTC,GT,keep,1,1.0004555808656037
2022-03,2022,OX10 6,OX,Ferrari,Ferrari,Ferrari SF90 Stradale,Ferrari SF90 Stradale,Upper Supercar,keep,1,1.0081967213114753
2022-03,2022,OX44 7,OX,Ferrari,Ferrari,Ferrari Portofino,Ferrari Portofino,GT,keep,1,1.0084925690021231
2022-03,2022,TA11 6,TA,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,keep,1,1.0024834437086092
2022-03,2022,WS6,WS,Ferrari,Ferrari,Ferrari Portofino,Ferrari Portofino,GT,keep,1,1.0084925690021231
2022-03,2022,NE32 5,NE,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,keep,1,1.0
2022-03,2022,SE16 5,SE,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,keep,1,1.0024834437086092
2022-03,2022,SE21 7,SE,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0114782608695652
2022-03,2022,AL1,AL,Ferrari,Ferrari,Ferrari SF90 Stradale,Ferrari SF90 Stradale,Upper Supercar,keep,1,1.0081967213114753
2022-03,2022,AL2,AL,Aston Martin,Aston Martin: DB-Series,Aston Martin DB11/DB12,Aston Martin DB11,GT,keep,1,1.0
2022-03,2022,AL2,AL,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,keep,1,1.0
2022-03,2022,AL5,AL,Ferrari,Ferrari,Ferrari Portofino,Ferrari Portofino,GT,keep,1,1.0084925690021231
2022-03,2022,CO10 8,CO,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,1,1.1587301587301586
2022-03,2022,ST16 3,ST,Ferrari,Ferrari,Ferrari Portofino,Ferrari Portofino,GT,keep,1,1.0084925690021231
2022-03,2022,ST18 0,ST,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,keep,1,1.0024834437086092
2022-03,2022,ST21 6,ST,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GTC,GT,keep,1,1.0004555808656037
2022-03,2022,ST8,ST,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,keep,1,1.0004555808656037
2022-03,2022,G63 9,G,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,1,1.1587301587301586
2022-03,2022,SK1,SK,Lamborghini,Volkswagen: Lamborghini,Lamborghini Huracan,Lamborghini Huracan,Core Supercar,dealer,1,0.19999999999999996
